0,1,2,3,4,5,6,7,8,9,10,categ_7,categ_7_1,categ_7_2,categ_7_3
1,1,30,3,3000,2.4,0.0,iv,3000,22,1,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,31,3,3000,24.0,0.0,ia,3000,22,1,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,32,3,6000,5.0,0.0,io,3000,22,1,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,33,3,6000,5.75,0.0,iv,3000,22,1,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,34,3,6000,4.0,0.0,ia,3000,22,1,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,35,3,9000,3.75,0.0,iv,3000,22,1,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,36,1,3000,3.6,0.0,io,3000,22,1,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,37,1,3000,1.8,0.0,iv,3000,22,1,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,38,3,15000,5.75,0.0,io,3000,22,1,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,39,3,15000,3.5,0.0,iv,3000,22,1,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,40,3,15000,5.5,0.0,ia,3000,22,1,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,41,3,3000,32.0,0.0,ma,3000,22,1,ma,ma,ma,ma
1,1,0,2,0,19.0,0.0,ao,1500,23,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,1,2,0,24.0,0.0,av,1500,23,7,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,2,2,0,17.0,0.0,aa,1500,23,7,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,3,2,0,5.5,0.0,vo,1500,23,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,4,2,0,4.2,0.0,vv,1500,23,7,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,5,2,0,4.5,0.0,va,1500,23,7,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,6,3,0,120.0,0.0,ao,1500,23,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,7,3,0,80.0,0.0,av,1500,23,7,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,8,3,0,20.0,0.0,aa,1500,23,7,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,9,3,0,22.0,0.0,vo,1500,23,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,10,3,0,11.0,0.0,vv,1500,23,7,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,11,3,0,3.5,0.0,va,1500,23,7,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,12,1,0,5.5,0.0,ao,1500,23,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,13,1,0,2.25,0.0,vo,1500,23,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,14,4,0,65.0,0.0,ao,1500,23,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,15,4,0,55.0,0.0,av,1500,23,7,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,16,4,0,11.0,0.0,vo,1500,23,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,17,4,0,9.5,0.0,vv,1500,23,7,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,18,1,6000,1.2,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,19,2,1500,3.0,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,20,2,1500,2.8,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,21,2,1500,2.8,0.0,ia,1500,23,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,22,2,6000,1.75,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,23,2,6000,0.85,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,24,2,6000,1.1,0.0,ia,1500,23,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,25,2,15000,0.6,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,26,2,15000,0.5,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,27,3,1500,13.0,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,28,3,1500,9.0,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,29,3,1500,1.9,0.0,ia,1500,23,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,30,1,1500,0.7,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,31,3,3000,2.75,0.0,ia,1500,23,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,32,4,4500,2.25,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,33,3,4500,3.0,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,34,3,7500,20.0,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,35,3,15000,1.7,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,36,4,1500,7.0,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,37,4,1500,6.5,0.0,iv,1500,23,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,38,4,3000,2.85,0.0,io,1500,23,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,39,3,7500,20.0,0.0,ma,1500,23,7,ma,ma,ma,ma
1,1,0,1,0,13.0,0.0,ao,3000,24,"(1, 8)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,1,1,0,18.0,0.0,av,3000,24,"(1, 8)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,2,1,0,4.1,0.0,vo,3000,24,"(1, 8)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,3,1,0,4.8,0.0,vv,3000,24,"(1, 8)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,4,2,0,18.5,0.0,ao,3000,24,"(1, 8)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,5,2,0,36.0,0.0,aa,3000,24,"(1, 8)","['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,6,2,0,4.8,0.0,vo,3000,24,"(1, 8)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,7,2,0,7.25,0.0,vv,3000,24,"(1, 8)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,8,2,0,8.5,0.0,va,3000,24,"(1, 8)","['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,9,4,0,65.0,0.0,ao,3000,24,"(1, 8)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,10,4,0,10.5,0.0,vo,3000,24,"(1, 8)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,11,3,0,82.0,0.0,ao,3000,24,"(1, 8)","['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,12,3,0,27.5,0.0,av,3000,24,"(1, 8)","['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,13,3,0,12.0,0.0,aa,3000,24,"(1, 8)","['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,14,3,0,14.0,0.0,vo,3000,24,"(1, 8)","['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,15,3,0,5.7,0.0,vv,3000,24,"(1, 8)","['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,16,3,0,2.8,0.0,va,3000,24,"(1, 8)","['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,17,1,9000,0.6,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,18,1,9000,0.6,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,19,3,40000,2.9,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,20,3,46000,1.9,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,21,3,46000,0.6,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,22,4,3000,9.2,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,23,4,6000,1.05,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,24,4,9000,0.7,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,25,4,12000,0.7,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,26,1,3000,0.65,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,27,1,3000,1.7,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,28,1,12000,0.6,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,29,1,12000,0.55,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,30,4,40000,2.45,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,31,1,15000,0.5,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,32,1,15000,0.65,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,33,2,3000,1.95,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,34,2,3000,3.3,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,35,2,3000,3.5,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,36,2,6000,3.05,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,37,2,6000,5.3,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,38,2,6000,6.0,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,39,2,9000,0.5,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,40,2,9000,1.2,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,41,2,9000,0.6,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,42,2,12000,0.95,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,43,2,12000,0.6,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,44,2,12000,0.95,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,45,2,15000,0.75,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,46,2,15000,0.45,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,47,2,15000,0.6,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,48,3,3000,12.0,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,49,3,3000,3.8,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,50,3,3000,1.65,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,51,3,6000,2.7,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,52,3,6000,2.7,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,53,3,6000,1.2,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,54,3,9000,1.25,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,55,3,9000,0.9,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,56,3,9000,0.5,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,57,3,12000,1.45,0.0,io,3000,24,"(1, 8)","['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,58,3,12000,0.8,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,59,3,27000,0.65,0.0,ia,3000,24,"(1, 8)","['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,60,3,30000,1.0,0.0,iv,3000,24,"(1, 8)","['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,61,3,3000,12.0,0.0,ma,3000,24,"(1, 8)",ma,ma,ma,ma
1,1,0,1,0,15.0,0.0,ao,3000,25,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,1,1,0,7.5,0.0,av,3000,25,7,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,2,1,0,4.9,0.0,vo,3000,25,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,3,1,0,2.05,0.0,vv,3000,25,7,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,4,2,0,18.0,0.0,ao,3000,25,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,5,2,0,14.0,0.0,av,3000,25,7,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,6,2,0,14.5,0.0,aa,3000,25,7,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,7,2,0,5.75,0.0,vo,3000,25,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,8,2,0,4.0,0.0,vv,3000,25,7,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,9,2,0,4.0,0.0,va,3000,25,7,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,10,4,0,32.5,0.0,ao,3000,25,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,11,4,0,5.5,0.0,vo,3000,25,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,12,3,0,47.5,0.0,ao,3000,25,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,13,3,0,25.0,0.0,av,3000,25,7,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,14,3,0,5.0,0.0,aa,3000,25,7,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,15,3,0,7.75,0.0,vo,3000,25,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,16,3,0,5.0,0.0,vv,3000,25,7,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,17,3,0,1.6,0.0,va,3000,25,7,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,18,1,6000,4.0,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,19,1,6000,1.2,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,20,4,3000,3.8,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,21,1,9000,0.7,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,22,1,9000,0.6,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,23,1,15000,0.55,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,24,1,15000,0.45,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,25,1,30000,0.25,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,26,2,3000,0.65,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,27,2,3000,1.3,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,28,2,3000,1.3,0.0,ia,3000,25,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,29,2,6000,5.0,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,30,2,6000,3.25,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,31,2,6000,3.0,0.0,ia,3000,25,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,32,2,9000,0.7,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,33,1,3000,0.45,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,34,1,3000,0.65,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,35,2,12000,0.8,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,36,2,12000,0.75,0.0,ia,3000,25,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,37,4,6000,1.6,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,38,2,15000,0.75,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,39,2,15000,0.55,0.0,ia,3000,25,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,40,3,3000,6.5,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,41,3,3000,3.0,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,42,3,3000,0.5,0.0,ia,3000,25,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,43,3,6000,2.25,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,44,3,6000,3.1,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,45,3,6000,0.85,0.0,ia,3000,25,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,46,3,9000,0.65,0.0,io,3000,25,7,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,47,3,9000,1.0,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,48,3,12000,0.7,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,49,3,12000,0.65,0.0,ia,3000,25,7,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,50,3,30000,0.55,0.0,iv,3000,25,7,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,51,3,3000,6.5,0.0,ma,3000,25,7,ma,ma,ma,ma
1,1,0,2,0,22.5,0.0,ao,3000,26,8,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,1,2,0,29.5,0.0,av,3000,26,8,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,2,2,0,29.5,0.0,aa,3000,26,8,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,3,2,0,7.0,0.0,vo,3000,26,8,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,4,2,0,8.0,0.0,vv,3000,26,8,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,5,2,0,5.75,0.0,va,3000,26,8,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,6,3,0,80.0,0.0,ao,3000,26,8,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,7,3,0,32.5,0.0,av,3000,26,8,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,8,3,0,10.0,0.0,aa,3000,26,8,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,9,3,0,15.0,0.0,vo,3000,26,8,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,10,3,0,6.25,0.0,vv,3000,26,8,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,11,3,0,2.75,0.0,va,3000,26,8,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,12,1,0,15.0,0.0,ao,3000,26,8,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,13,1,0,20.0,0.0,av,3000,26,8,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,14,1,0,4.8,0.0,vo,3000,26,8,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,15,1,0,5.5,0.0,vv,3000,26,8,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,16,4,0,65.0,0.0,ao,3000,26,8,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,17,4,0,22.5,0.0,av,3000,26,8,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,18,4,0,11.0,0.0,vo,3000,26,8,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,19,4,0,4.4,0.0,vv,3000,26,8,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,20,1,6000,3.8,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,21,1,6000,3.25,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,22,4,6000,1.5,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,23,4,6100,2.45,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,24,4,9000,0.65,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,25,4,12000,0.5,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,26,4,12000,0.65,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,27,4,28000,0.75,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,28,4,30000,1.1,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,29,1,3000,0.35,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,30,1,3000,1.2,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,31,1,15000,0.55,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,32,1,15000,0.85,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,33,4,40000,0.4,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,34,4,40000,0.7,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,35,2,3000,1.85,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,36,2,3000,2.9,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,37,2,3000,3.0,0.0,ia,3000,26,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,38,2,6000,5.0,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,39,2,6000,6.1,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,40,2,6000,5.25,0.0,ia,3000,26,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,41,2,9000,1.5,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,42,2,15000,1.0,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,43,2,15000,0.85,0.0,ia,3000,26,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,44,3,3000,12.0,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,45,3,3000,3.4,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,46,3,3000,0.9,0.0,ia,3000,26,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,47,3,6000,5.0,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,48,3,6000,3.5,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,49,3,6000,2.0,0.0,ia,3000,26,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,50,3,9000,1.1,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,51,3,12000,1.0,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,52,3,27000,0.5,0.0,ia,3000,26,8,"['filter', 'velocity', 'axial']",filter,velocity,axial
1,1,53,3,28000,1.55,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,54,3,38000,3.15,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,55,4,3000,9.0,0.0,io,3000,26,8,"['filter', 'velocity', 'horizontal']",filter,velocity,horizontal
1,1,56,4,3000,2.4,0.0,iv,3000,26,8,"['filter', 'velocity', 'vertical']",filter,velocity,vertical
1,1,57,3,3000,12.0,0.0,ma,3000,26,8,ma,ma,ma,ma
1,1,0,1,0,11.0,0.0,ao,3000,27,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,1,1,0,4.5,0.0,vo,3000,27,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,2,2,0,27.0,0.0,ao,3000,27,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
1,1,3,2,0,50.0,0.0,av,3000,27,7,"['no filter', 'amplitude', 'vertical']",no filter,amplitude,vertical
1,1,4,2,0,43.0,0.0,aa,3000,27,7,"['no filter', 'amplitude', 'axial']",no filter,amplitude,axial
1,1,5,2,0,6.9,0.0,vo,3000,27,7,"['no filter', 'velocity', 'horizontal']",no filter,velocity,horizontal
1,1,6,2,0,8.5,0.0,vv,3000,27,7,"['no filter', 'velocity', 'vertical']",no filter,velocity,vertical
1,1,7,2,0,8.6,0.0,va,3000,27,7,"['no filter', 'velocity', 'axial']",no filter,velocity,axial
1,1,8,3,0,105.0,0.0,ao,3000,27,7,"['no filter', 'amplitude', 'horizontal']",no filter,amplitude,horizontal
